name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt
Happy Valley,"177 Main St, Northampton, MA 01060",Gift shop,goshen,https://www.happyvalleygifts.com/,,,,,,
Goodwill,"971 Bridge Rd, Northampton, MA 01060",Thrift store,goshen,http://www.goodwill.org/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,mailto:Contactus@Goodwill.org,Contactus@Goodwill.org
Cooley Dickinson Hospice Shop,"18 Bridge St, Northampton, MA 01060",Thrift store,goshen,https://www.cooleydickinson.org/programs-services/vna-hospice/hospice-shop/,,,,,/about-us/contact-us/locations-directions/,"


Locations
"
Cancer Connection Thrift Shop,"375 South St, Northampton, MA 01060",Thrift store,goshen,http://www.cancer-connection.org/thriftshop,,,,,,
Goshen College Bookstore,"1700 S Main St, Goshen, IN 46526",Book store,goshen,https://www.bkstr.com/goshenstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
Fables Books,"215 S Main St, Goshen, IN 46526",Book store,goshen,http://fablesbooks.com/,,,,,,
Sea Witch,"36 Main St, Fairhaven, MA 02719",Gift shop,gosnold,http://theseawitchgifts.com/,,,,,tel:+15089963126,Contact us
Carol Way Wood,"569 Barneys Joy Rd, South Dartmouth, MA 02748",Greeting card shop,gosnold,http://carolwaywood.com/,,,,,mailto:cwaywood@hotmail.com,contact
Rockell Palmer Book Store,"146 Boston Rd, Sutton, MA 01590",Book store,grafton,,,,,,,
Treasures Thrift Store,"82 Worcester St, North Grafton, MA 01536",Thrift store,grafton,,,,,,,
Grafton Country Store,"2 Grafton Common, Grafton, MA 01519",Gift shop,grafton,http://www.graftoncountrystore.net/,,,,,http://www.graftoncountrystore.net/contact/,Contact
Nevermind Shop,"1 Milford St, Upton, MA 01568",Music store,grafton,,,,,,,
Learning Express Toys,"50 E Main St #5, Westborough, MA 01581",Toy store,grafton,http://www.learningexpress.com/store/westborough/,,Retail toy chain stocking playthings & games with a focus on education & creativity.,,,https://visitor.r20.constantcontact.com/d.jsp?llr=c9yw7dtab&p=oi&m=1120043492162&sit=9hbtv7njb&f=84dcef8a-d10d-4fd9-8d9d-509e0dcb2b3f,Get Our Email Specials
The Paper Store,"50A Boston Turnpike, Shrewsbury, MA 01545",Gift shop,grafton,https://locations.thepaperstore.com/shrewsbury-50-boston-tpke-ste-14-01545-3540,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Antidote Books,"120 Main St, Putney, VT 05346",Book store,grafton,https://m.facebook.com/AntidoteBooks/,,,,,,
The Paper Store,"70 Worcester-Providence Turnpike, Millbury, MA 01527",Gift shop,grafton,https://locations.thepaperstore.com/millbury-70-worcester-providence-turnpike-01527,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Bennington Bookshop,"467 Main St, Bennington, VT 05201",Book store,grafton,http://www.benningtonbookshop.com/,,,,,,
The Thrifter's Guide,,Thrift store,grafton,,,,,,,
City Lights Booksellers & Publishers,"261 Columbus Ave, San Francisco, CA 94133",Book store,grafton,http://www.citylights.com/,,,GIFT CERTIFICATES,http://www.citylights.com/bookstore/?fa=books_giftcertificates,http://www.citylights.com/info/?fa=contactus,Contact Us
Ken Lopez Bookseller,"108 Russell St, Hadley, MA 01035",Rare book store,granby,https://lopezbooks.com/,,,,,/contact/,Contact
Ken Lopez Bookseller,"51 Huntington Rd, Hadley, MA 01035",Book store,granby,http://www.lopezbooks.com/,,,,,/contact/,Contact
So Cool Gifts and Accessories,"345 Holyoke St, Ludlow, MA 01056",Gift shop,granby,http://shopsocoolgifts.com/,,,,,https://www.shopsocoolgifts.com,CONTACT
X9 Games,"367 Russell St #44, Hadley, MA 01035",Game store,granby,https://www.facebook.com/X9Games/,,,,,,
Incredible Toys,"1655 Boston Rd, Springfield, MA 01129",Toy store,granby,,,,,,,
Goodwill,"480 E Agate Ave, Granby, CO 80446",Thrift store,granby,http://mountainfamilycenter.org/,,,,,https://www.mountainfamilycenter.org/contact/,CONTACT
The Salvation Army Thrift Store Hadley MA,"310 Russell St, Hadley, MA 01035",Thrift store,granby,https://satruck.org/,,,,,#,Contact
Lineco Inc,"517 Main St, Holyoke, MA 01041",Art supply store,granby,http://www.lineco.com/,,,,,https://www.lineco.com/contacts/,Contact Us
Readers' Garden Book Store,"143 Broadway East, Granville, OH 43023",Book store,granville,http://readersgardenohio.com/,,,,,#contact,"

contact us
"
Bauman Rare Books,"1608 Walnut St floor 19, Philadelphia, PA 19103",Rare book store,granville,https://www.baumanrarebooks.com/,,"Upscale source for antiquarian, rare & collectible volumes & manuscripts, open by appointment only.",Gift Certificates,https://www.baumanrarebooks.com/gift-certificates.aspx,https://www.baumanrarebooks.com/contact-us.aspx,contact
Barnes & Noble,,Book store,granville,,,,,,,
VGCC Bookstore,"200 Community College Rd, Henderson, NC 27536",Book store,granville,https://www.vgccbookstore.com/contact-us,,,,,/contact-us,Contact Us
Greenfield Games,"238 Main St, Greenfield, MA 01301",Game store,greenfield town,http://www.greenfieldgames.com/,,,,,/contact,Contact
John Doe Jr Used Records,"275 Main St, Greenfield, MA 01301",Record store,greenfield town,http://johndoejunior.com/,,,,,,
The Salvation Army Family Store & Donation Center,"702 W Taylor St, San Jose, CA 95126",Thrift store,greenfield town,http://sanjosearc.salvationarmy.org/,,,,,,
Lucky Bird Thrift,"250 Main St, Greenfield, MA 01301",Thrift store,greenfield town,https://lucky-bird-thrift.business.site/,,,,,,Contact
Book Etc LLC,"1058 Poquonnock Rd, Groton, CT 06340",Used book store,groton,,,,,,,
Mystic Seaport Bookstore,"47 Greenmanville Ave, Mystic, CT 06355",Book store,groton,http://www.mysticseaport.org/locations/bookstore/,,,,,https://www.mysticseaport.org/about/contact/,Contact Us
BooksAMillion,"915 Hartford Turnpike, Waterford, CT 06385",Book store,groton,http://www.booksamillion.com/,,"Large chain bookstore stocking a range of titles, plus toys, music & more (most have coffee shops).",Gift Cards,https://www.booksamillion.com/giftcards/by_mail.html?DDTN=More&DDLN=Gift-Cards&id=7874916704466,javascript:addtocart('https://www.booksamillion.com/cart?utm_campaign=Browse-Abandonment&utm_source=listrak&trk_contact=9PPGAQCGIMFIJA8A8OTP0GR1A0&utm_medium=email&buyit=9781538733301&trk_sid=AFEFT3BT7P3FCCUCVQGIHDVDE0&trk_msg=UCRNQH92SV3KJ7ILU84GH09I8S&trk_module=bna&utm_content=PageBrowse-Message1&tabname=tab_feature_two&utm_term=Bestsellers&action=add&id=7874916704466'),
The Book Trader,"7 N 2nd St, Philadelphia, PA 19106",Used book store,groton,http://www.phillybooktrader.com/,,"Classic used bookstore selling fiction & non-fiction, plus a few new titles & secondhand records.",,,,
Second Hand Prose Books LLC,"30 Hollis St A, Groton, MA 01450",Used book store,groton,http://secondhandprosebooks.com/,,,,,,
French Student Center,"1 Elm St, Newbury, MA 01922",Book store,groveland,http://www.thegovernorsacademy.org/,,,,,/contact-us,Contact Us
The Colophon Book Shop,"101 Water St, Exeter, NH 03833",Book store,groveland,http://www.colophonbooks.com/,,,,,https://www.colophonbooks.com/contact.php,Contact
UNH Bookstore,"83 Main St, Durham, NH 03824",Book store,groveland,http://unh.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=29555,Contact Us
Annie's Book Stop,"650 Amherst St, Nashua, NH 03063",Book store,groveland,http://anniesbooks.com/,,,,,,
Barnes & Noble,"1599 SE Rd, Farmington, CT 06032",Book store,groveland,https://stores.barnesandnoble.com/store/1963,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Annie's Book Stop,,Used book store,groveland,,,,,,,
Edible Arrangements,"229 A Lincoln Ave, Haverhill, MA 01830",Gift shop,groveland,https://www.ediblearrangements.com/stores/229-a-lincoln-ave-haverhill-ma-01830,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
Umass Alumni Store,"1 Campus Center Way, Amherst, MA 01003",Book store,hadley,http://www.umassalumnistore.com/,,,,,,
X9 Games,"367 Russell St #44, Hadley, MA 01035",Game store,hadley,https://www.facebook.com/X9Games/,,,,,,
Blue Umbrella Books,"2 Main St, Westfield, MA 01085",Book store,hadley,,,,,,,
Goodwill,"2058 University Ave, Berkeley, CA 94704",Thrift store,hadley,http://www.eastbaygoodwill.org/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,https://eastbaygoodwill.org/contact-us/,Contact Us
Go Calendars,,Gift shop,hadley,,,,,,,
Edible Arrangements,"41 Russell St, Hadley, MA 01035",Gift shop,hadley,https://www.ediblearrangements.com/stores/41-russell-st-hadley-ma-01035,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
Barnes & Noble,"Hillsdale Shopping Center, 11 W Hillsdale Blvd, San Mateo, CA 94403",Book store,halifax,https://stores.barnesandnoble.com/store/2936,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Hot Topic,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Music store,halifax,http://www.hottopic.com/store-details?StoreID=0281,,"Teen-oriented chain known for rock/pop-culture-inspired T-shirts, plus accessories & body jewelry.",Gift Cards,https://www.hottopic.com/giftcertpurchase,https://www.hottopic.com/contactus,"



Customer Service
"
SPENCER GIFTS,"925a Blossom Hill Road Y10, Westfield, Oakridge, San Jose, CA 95123",Gift shop,halifax,https://www.spencersonline.com/?utm_medium=referral&utm_source=google&utm_campaign=local_listing&utm_inex=e,,"Mall-based retail chain offering novelty items & apparel, plus a selection of adult products.",,,,
Hot Topic,"925 Blossom Hill Rd #1132, San Jose, CA 95123",Music store,halifax,http://www.hottopic.com/store-details?StoreID=0134,,"Teen-oriented chain known for rock/pop-culture-inspired T-shirts, plus accessories & body jewelry.",Gift Cards,https://www.hottopic.com/giftcertpurchase,https://www.hottopic.com/contactus,"



Customer Service
"
Hot Topic,"128 Great Mall Dr, Milpitas, CA 95035",Music store,halifax,http://www.hottopic.com/store-details?StoreID=0233,,"Teen-oriented chain known for rock/pop-culture-inspired T-shirts, plus accessories & body jewelry.",Gift Cards,https://www.hottopic.com/giftcertpurchase,https://www.hottopic.com/contactus,"



Customer Service
"
Spencer's,"158 Great Mall Dr, Milpitas, CA 95035",Gift shop,halifax,https://www.spencersonline.com/,,"Mall-based retail chain offering novelty items & apparel, plus a selection of adult products.",,,,
Spencer Gifts,"5902 Mowry Ave #1215, Newark, CA 94560",Gift shop,halifax,https://www.spencersonline.com/?utm_medium=referral&utm_source=google&utm_campaign=local_listing&utm_inex=e,,"Mall-based retail chain offering novelty items & apparel, plus a selection of adult products.",,,,
Tattered Cover Book Store Colfax,"2526 E Colfax Ave, Denver, CO 80206",Book store,halifax,http://www.tatteredcover.com/,,"This longstanding indie bookstore offers a newsstand, new & used books, plus a cafe with free WiFi.",Gift Cards,http://www.tatteredcover.com/tattered-cover-giftcard,/contact-us,Contact Us
Halifax Community College Bookstore,"Student Center, 300, 100 College Dr, Weldon, NC 27890",Book store,halifax,https://www.bkstr.com/halifaxccstore,,,,,,
Tattered Cover Aspen Grove,"7301 S Santa Fe Dr, Littleton, CO 80129",Book store,halifax,http://www.tatteredcover.com/,,"Part of a local chain, this longstanding indie bookstore offers new & used books, plus a newsstand.",Gift Cards,http://www.tatteredcover.com/tattered-cover-giftcard,/contact-us,Contact Us
Chapter One Book Store,"252 W Main St, Hamilton, MT 59840",Used book store,hamilton,http://www.chapter1bookstore.com/,,,,,,
Barnes & Noble,"The Hamilton Marketplace, 425 Marketplace Blvd, Hamilton Township, NJ 08691",Book store,hamilton,https://stores.barnesandnoble.com/store/2217,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Colgate Bookstore,"3 Utica St, Hamilton, NY 13346",Book store,hamilton,http://www.colgatebookstore.com/,,,Gift Cards,shop_product_list.asp?catalog_group_id=MTI&catalog_group_name=R2lmdHM&catalog_id=254&catalog_name=R2lmdCBDYXJkcw,tel:877-362-7666,877-362-7666
Barnes & Noble,"Hillsdale Shopping Center, 11 W Hillsdale Blvd, San Mateo, CA 94403",Book store,hamilton,https://stores.barnesandnoble.com/store/2936,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Booktrader of Hamilton,"2421 Nottingham Way, Hamilton Township, NJ 08619",Used book store,hamilton,http://booktrader.weebly.com/index.html,,,,,,
Hamilton College Bookstore,"Clinton, NY 13323",Book store,hamilton,http://hamilton.bncollege.com/webapp/wcs/stores/servlet/BNCBHomePage?storeId=19053&catalogId=10001&langId=-1,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=19053,Contact Us
Colgate Bookstore,"3 Utica St, Hamilton, NY 13346",Book store,hamilton,http://www.colgatebookstore.com/,,,Gift Cards,shop_product_list.asp?catalog_group_id=MTI&catalog_group_name=R2lmdHM&catalog_id=254&catalog_name=R2lmdCBDYXJkcw,tel:877-362-7666,877-362-7666
Most Excellent Comics & Gaming,"483 Enfield St, Enfield, CT 06082",Comic book store,hampden,http://www.mostexcellentgaming.com/,,,,,/contact_us,Contact Us
The Salvation Army Family Store & Donation Center,"1501 Valencia St, San Francisco, CA 94110",Thrift store,hampden,http://sanfranciscoarc.salvationarmy.org/,,,,,,
Lippincott Books,,Rare book store,hampden,http://www.lippincottbooks.net/,,,,,mailto:%20lippincottbooks@tds.net,Contact Us
Charlotte Elliott and The Bookstore Next Door,"837 W 36th St, Baltimore, MD 21211",Book store,hampden,http://www.charlotteelliottinc.com/,,,,,http://charlotteelliottinc.com/pages/contact-us,Contact Us
Atomic Books,"3620 Falls Rd, Baltimore, MD 21211",Book store,hampden,http://atomicbooks.com/,,Relaxed venue specializing in comic books as well as books on art & design.,"

",/products/gift-card,,
UMA Bookstore,"46 University Dr, Augusta, ME 04330",Book store,hampden,http://www.umabookstore.com/,,,,,,
Normal's Book & Records,"425 E 31st St, Baltimore, MD 21218",Used book store,hampden,,,,,,,
Barnes & Noble,"The Americana at Brand, 210 Americana Way, Glendale, CA 91210",Book store,hampden,https://stores.barnesandnoble.com/store/2303,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Berkshire CC Bookstore,"1350 West St, Pittsfield, MA 01201",Book store,hancock,https://www.bkstr.com/berkshireccstore/home,,,,,,
Quincy College Bookstore Plymouth Campus,,Book store,hancock,,,,,,,
Seven Arts Gift Shop,"44 Main St, Stockbridge, MA 01262",Gift shop,hancock,https://stockbridgechamber.org/shopping/7-arts-gift-shop/,,,,,https://stockbridgechamber.org/contact/,Contact
North Wind Books,"601 Quincy St, Hancock, MI 49930",Book store,hancock,https://bookstore.finlandia.edu/,,,,,/pages/contact-us,"
        Contact Us
      "
Allan Hancock College Bookstore,"801 S Bradley Rd, Santa Maria, CA 93454",Book store,hancock,https://www.bkstr.com/hancockcollegestore/home,,,,,,
Iron Kettle Books,"3277 Hancock Rd, Williamstown, MA 01267",Book store,hancock,,,,,,,
Massachusetts Maritime Academy Store,"101 Academy Dr, Buzzards Bay, MA 02532",Book store,hanson,https://www.bkstr.com/massmaritimestore/home,,,,,,
Inclusion Records,"340 Washington St, Norwell, MA 02061",Record store,hanson,https://www.facebook.com/inclusionrecords,,,,,#,Contact Inclusion Records on Messenger
Bennington Bookshop,"467 Main St, Bennington, VT 05201",Book store,hardwick,http://www.benningtonbookshop.com/,,,,,,
Goodwill Central Coast Bookstore,"815 Soquel Ave, Santa Cruz, CA 95062",Book store,harvard,http://ccgoodwill.org/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,https://www.ccgoodwill.org/about/contact-us/,Contact Us
Bookshop Santa Cruz,"1520 Pacific Ave, Santa Cruz, CA 95060",Book store,harvard,http://www.bookshopsantacruz.com/,,,Gift Cards,/bsc-gift-cards,/contact-us,Contact Us
City Lights Booksellers & Publishers,"261 Columbus Ave, San Francisco, CA 94133",Book store,harvard,http://www.citylights.com/,,,GIFT CERTIFICATES,http://www.citylights.com/bookstore/?fa=books_giftcertificates,http://www.citylights.com/info/?fa=contactus,Contact Us
Kayo Books,"814 Post St, San Francisco, CA 94109",Used book store,harvard,http://www.kayobooks.com/,,"This snug store carries vintage pulp fiction & nonfiction, including rare & out-of-print titles.",,,,
