name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Metro Bis Restaurant,"690 Hopmeadow St, Simsbury, CT 06070",American,Simsbury,This family-owned eatery in a historic B&B offers upmarket American bistro fare & patio dining.,http://www.metrobis.com/,https://www.metrobis.com/,https://metrobis.com/gift-cards/,,Gift Cards,,CT,06070,restaurant
Cal's Woodfired Grill and Bar,"1068 Riverdale St, West Springfield, MA 01089",Grill,West Springfield,"Spacious, low-key dining room & bar offering traditional American steak, seafood & pasta dishes.",http://www.calswoodfiredgrill.com/,http://www.calswoodfiredgrill.com/menu/,https://millrestaurantgroup.com/giftCert/start-gift-card.html,https://www.calswoodfiredgrill.com/contact-us/,"



				Gift Card
			

","



				Contact Us
			

",MA,01089,restaurant
 The Barn Restaurant,"17R E Granby Rd, Granby, CT 06035",Fine Dining,Granby,"Stylish dining destination with modern American steakhouse fare, a cocktail lounge & live music.",http://atthebarngranby.com/,http://www.atthebarngranby.com/,https://www.giftrocker.com/secure/order/?hash=7230cb03,,GIFT CARDS,,CT,06035,restaurant
Panini Pizzeria,"11 Maple St, Danvers, MA 01923",Pizza,Danvers,"Casual spot serving hand-tossed traditional & specialty pizzas, plus calzones, panini & sandwiches.",http://paninipizzeria.com/,http://places.singleplatform.com/panini-pizzeria/menu?ref=google,https://www.toasttab.com/paninipizza/giftcards?fbclid=IwAR2MaFMQ8Qm8NTPDqH5T5CVk4p6YZ_iRAFq34qTENMtZXfukGT11b2Dl68I,https://www.paninipizzeria.com/contactus,"ORDER
GIFT CARDS!",Contact,MA,01923,restaurant
Moby Dick's Restaurant,"3225 US-6, Wellfleet, MA 02667",Seafood,Wellfleet,Family-friendly institution dishes up hearty plates of New England seafood standards & is BYOB.,http://www.mobys.com/,https://mobys.com/menu/,http://www.mobys.com/product/gift-card/,https://mobys.com/contact/,Gift Cards,Directions,MA,02667,restaurant
The Wicked Oyster,"50 Main St, Wellfleet, MA 02667",Seafood,Wellfleet,"Warm New American option, in a 1750 house, known for hearty eats by day & seafood by night.",http://www.thewickedo.com/,https://thewickedo.com/menus/lunch/,http://www.thewickedo.com/gift-certificates/,https://thewickedo.com/contact/,,Contact,MA,02667,restaurant
MT's Local Kitchen & Wine Bar,"212 Main St, Nashua, NH 03060",Restaurant,Nashua,"Polished New American entrees & pizzas in a warm, casual setting with a wine bar & sidewalk seating.",http://www.mtslocal.com/,https://www.mtslocal.com/menu,https://www.mtslocal.com/giftcards,https://www.mtslocal.com/contact,Gift Cards,Contact,NH,03060,restaurant
Barrington Coffee Roasting Company,"165 Quarry Hill Rd, Lee, MA 01238",Coffee roasters,Lee,,http://www.barringtoncoffee.com/,,https://barringtoncoffee.com/shop/gift-certificate/,https://barringtoncoffee.com/contact/,e-Gift Card,CONTACT,MA,01238,restaurant
Colonial Theatre,"111 South St, Pittsfield, MA 01201",Performing arts theater,Pittsfield,,http://www.berkshiretheatregroup.org/,,https://www.berkshiretheatregroup.org/dining-lodging-services/gift-certificates/,,Gift Certificates,,MA,01201,restaurant
Harrington's Pub,"17 Water St, Wakefield, MA 01880",Restaurant,Wakefield,"Classic tavern with weekend live music, a full bar & a mix of homestyle Irish eats & pub grub.",https://www.harringtonspub.com/,https://www.harringtonspub.com/menus/,https://www.harringtonspub.com/store/gift-cards/,https://www.harringtonspub.com/contact/,Gift Cards,Contact,MA,01880,restaurant
anoush'ella,"1205 Market St, Lynnfield, MA 01940",Middle Eastern,Lynnfield,,http://www.anoushella.com/,http://places.singleplatform.com/anoushella-0/menu?ref=google,https://www.giftrocker.com/anoushella/,http://www.anoushella.com/index.php#contact,Gift Cards,Contact Us,MA,01940,restaurant
Stafford House Of Pizza,"19 Main St, Stafford Springs, CT 06076",Pizza,Stafford Springs,,https://staffordhouseofpizza.com/,https://staffordhouseofpizza.com/Menus,https://staffordhouseofpizza.com/Gift,https://staffordhouseofpizza.com/Contact,Gift Certificate ,Contact Us ,CT,06076,restaurant
Fancy That,"272 Main St, Walpole, MA 02081",Tea house,Walpole,,http://afternoontea.com/,https://www.afternoontea.com/menus,https://squareup.com/gift/9EHVAV7ZV5YP8/order,https://www.afternoontea.com/contact,eGift Cards,Contact,MA,02081,restaurant
Amuleto Mexican Table,"484 Moody St, Waltham, MA 02453",Mexican,Waltham,"Upscale-casual restaurant serving regional Mexican fare, plus creative tequila & mezcal cocktails.",http://amuletorestaurant.com/,http://places.singleplatform.com/amuleto-mexican-table/menu?ref=google,https://swipeit.com/product/839/amuleto-mexican-table,http://amuletorestaurant.com/contact_form.html,Gift Cards,"
EMAIL US",MA,02453,restaurant
Bistro781,"336 Moody St, Waltham, MA 02453",American,Waltham,"Tavernlike spot with a long bar serving elevated American classics, craft beers & more.",http://www.bistro781.com/,,https://swipeit.com/product/1068/bistro-781,http://www.bistro781.com/contact/,Gift Cards,Contact,MA,02453,restaurant
NY Pie,"934 Moody St, Waltham, MA 02453",Pizza Delivery,Waltham,,http://nypiewaltham.com/,http://nypiewaltham.com/Menus,http://nypiewaltham.com/Gift,http://nypiewaltham.com/Contact,Gift Certificate ,Contact Us ,MA,02453,restaurant
Narrows Restaurant,"3023 Kent Narrow Way S, Grasonville, MD 21638",Restaurant,Grasonville,Crab cakes & crab soup are signature dishes at this upscale-casual seafood eatery with water views.,https://thenarrowsrestaurant.com/,http://places.singleplatform.com/the-narrows-restaurant/menu?ref=google,https://thenarrowsrestaurant.com/gift-cards/,https://thenarrowsrestaurant.com/contact-us/,Gift Cards,Directions,MD,21638,restaurant
Sophia's Tuscan Grille,"1729 Warwick Ave, Warwick, RI 02889",Italian,Warwick,"Warm, well-appointed BYOB eatery offering classic Tuscan & Italian dishes. Breakfast also served.",http://www.sophiastuscangrille.com/,http://places.singleplatform.com/sophias-tuscan-grille/menu?ref=google,https://swipeit.com/product/1194/sophias-tuscan-grille,,"



",,RI,02889,restaurant
The Shanty,"3854 Post Rd, Warwick, RI 02886",New American,Warwick,"New American restaurant with a farm-to-fork menu, full bar & craft brews in warm, relaxed surrounds.",http://theshantyri.com/,,https://www.instagram.com/p/B_Afp4BHe8P/,https://theshantyri.com/contact-us/,"
In the past few weeks we’ve had a lot of people 


 
",Contact,RI,02886,restaurant
Iron Works,"697 Jefferson Blvd, Warwick, RI 02886",Restaurant,Warwick,"Brick walls, polished wood & big bar in former foundry set scene for steaks & other American fare.",http://ironworkswarwick.com/,https://www.ironworkswarwick.com/menu/,http://ironworkswarwick.com/#rewards,,Loyalty & Gift Cards,,RI,02886,restaurant
Elizabeth's Portofino Tuscan Grille,"897 Post Rd, Warwick, RI 02888",Italian,Warwick,"Tuscan-style Italian cuisine, wine & cocktails served in a relaxed, intimate setup with patio seats.",http://www.elizabethportofino.com/,http://elizabethportofino.com/dinner-menu/,http://www.elizabethportofino.com/portofinos-tuscan-grille-gift-card/,http://www.elizabethportofino.com/contact/,Gift Cards,Contact,RI,02888,restaurant
Stockyard,"135 Market St, Brighton, MA 02135",Steak,Brighton,"Longtime traditional steakhouse with a horseshoe bar & fireplace, hearty entrees & classic sides.",http://www.stockyardrestaurant.com/,http://stockyardrestaurant.com/menus/,https://stockyardrestaurant.cardfoundry.com/giftcards.php,https://www.stockyardrestaurant.com/function-rooms-menus-3/,Gift Cards,Contact,MA,02135,restaurant
Ravello Italian Kitchen,"136 Belmont St, Watertown, MA 02472",Restaurant,Watertown,,https://www.ravelloitaliankitchen.com/,,https://www.toasttab.com/ravello/giftcards,https://www.ravelloitaliankitchen.com/contact,Gift Cards,"
        
        Contact
      ",MA,02472,restaurant
Conley's,"164 Belmont St, Watertown, MA 02472",Pub,Watertown,"Pub grub & plenty of beers on tap are offered at this casual, Irish-style tavern with sports on TV.",http://www.conleyspub.com/,http://conleyspub.com/menu/starters/,http://www.conleyspub.com/product/gift-card/,https://conleyspub.com/contact/,Gift Certificates,Contact,MA,02472,restaurant
Mel and Ernie's Catering,"310 Commonwealth Rd, Wayland, MA 01778",Caterer,Wayland,,http://melanderniescatering.com/,http://places.singleplatform.com/mels-commonwealth-cafe/menu?ref=google,https://swipeit.com/product/1387/mels-commonwealth-cafe,http://melanderniescatering.com/contact-us,Gift Cards,Contact Us,MA,01778,restaurant
Indian Ranch,"200 Gore Rd Building #1, Webster, MA 01570",Live Music,Webster,"This bucolic outdoor music venue with campgrounds is equipped with a bar, grills & picnic tables.",http://www.indianranch.com/,,https://rhpindian18.wpengine.com/gift-cards/,https://indianranch.com/contact/,"

",CONTACT US,MA,01570,restaurant
Eighty Ates Catering,"172 Gore Rd, Webster, MA 01570",Caterer,Webster,,http://www.eightyates.com/,,http://www.eightyates.com/gift-cards.html,http://www.eightyates.com/contact-us.html,Gift Cards,Contact Us,MA,01570,restaurant
Kings Dining & Entertainment World Headquarters,"35 Walnut St #200, Wellesley, MA 02481",American,Wellesley,,https://kingsbowlamerica.com/,,https://kingsbowlamerica.com/promotions-all-venues/gift-cards,https://kingsbowlamerica.com/contact-us/menu-questions-special-request, Gift Cards,Allergy Information & Requests,MA,02481,restaurant
Diemand Farm,"126 Mormon Hollow Rd, Millers Falls, MA 01349",Poultry farm,Millers Falls,,http://thediemandfarm.com/,,https://thediemandfarm.com/gift-cards/,https://thediemandfarm.com/contact/,Gift Cards,Contact Us,MA,01349,restaurant
Table Twelve,"175 W Boylston St, West Boylston, MA 01583",Food and drink,West Boylston,,http://www.tabletwelvekitchen.com/,,https://tabletwelvekitchen.com/#giftcards,,Gift Cards,,MA,01583,restaurant
Irish House Restaurant and Trinity Pub at the Irish Cultural Center,"429 Morgan Rd, West Springfield, MA 01089",Irish,West Springfield,,http://www.irishcenterwne.org/,http://www.irishcenterwne.org/restaurant-and-pub/menu/,https://www.irishcenterwne.org/restaurant-and-pub/gift-certificates/,https://www.irishcenterwne.org/restaurant-and-pub/hours-and-contact/,Gift Certificates,Hours and Contact,MA,01089,restaurant
The Crest Room,"706 Westfield St, West Springfield, MA 01089",Pub,West Springfield,,http://www.thecrestroom.com/,https://thecrestroom.com/slider-test/,https://www.toasttab.com/the-crest-room/giftcards,https://thecrestroom.com/contact-us/,Gift Cards,Contact,MA,01089,restaurant
Town Bar and Grill MV,"227 Upper Main St, Edgartown, MA 02539",Grill,Edgartown,,https://www.townbarmv.com/,,https://www.toasttab.com/town-bar-and-grill-mv/giftcards,https://www.townbarmv.com/contact/,Click Here,Contact,MA,02539,restaurant
Martha's,"281 Main St, Falmouth, MA 02540",Sandwich,Falmouth,,https://www.marthascapecod.com/,http://places.singleplatform.com/marthas-125/menu?ref=google,https://www.toasttab.com/martha-s/giftcards,https://www.marthascapecod.com,PURCHASE GIFT CARDS,LOCATION & CONTACT,MA,02540,restaurant
Red Heat Tavern Westborough ma,"227 Turnpike Rd, Westborough, MA 01581",Restaurant,Westborough,,https://redheattavern.com/,,https://redheattavern.securetree.com,https://redheattavern.com/find-us/find-us/,Gift Cards,Contact,MA,01581,restaurant
Casa Basso,"59 Montauk Hwy, Westhampton, NY 11977",Italian,Westhampton,Old-time Italian eatery with basic menu & 3-course special is known for on-site castle & sculptures.,http://www.casabasso.net/,http://www.casabasso.net/winelist.html,http://www.casabasso.net/giftcertificates.html,http://www.casabasso.net/contact.html,"Gift 
              Certificates ",Contact,NY,11977,restaurant
Tonino's Pizza,"88 Old Riverhead Rd, Westhampton Beach, NY 11978",Pizza,Westhampton Beach,"Inventive pies, gourmet slices & classic Italian dishes offered in an airy cafe with a patio.",http://www.toninospizzali.com/,http://places.singleplatform.com/toninos-pizza-8/menu?ref=google,http://www.toninospizzali.com/Contentcomingsoon,http://www.toninospizzali.com/Catering-Form,Gift Cards,Contact Form,NY,11978,restaurant
Brunetti Pizza,"103 Main St, Westhampton Beach, NY 11978",Pizza,Westhampton Beach,,http://www.brunettipizza.com/,,https://squareup.com/gift/434Z4C5779XSM/order,,Gift Cards,,NY,11978,restaurant
Dockers Waterside Marina & Restaurant,"94 Dune Rd, East Quogue, NY 11942",American,East Quogue,Upscale surf 'n' turf spot starring a top-notch bay view plus a hopping outdoor bar & lounge setup.,http://www.dockerswaterside.com/,,https://mgd.mercury-gift.com/dockerswaterside,https://www.dockerswaterside.com/contact,GIFT CARDS,Contact,NY,11942,restaurant
Pollo Club,"456 Moody St, Waltham, MA 02453",Restaurant,Waltham,,http://www.polloclubwaltham.com/,,https://www.moodyswaltham.com/onlinestore/Moodys-Gift-Card-p89639558,,GIFT CARDS,,MA,02453,restaurant
Ten Cousins Brick Oven,"977 Main Rd, Westport, MA 02790",Pizza,Westport,,https://www.tencousinsbrickoven.com/,https://www.tencousinsbrickoven.com/menu/,https://shop.lafrancehospitality.com/products/lafrance-hospitality-gift-card,https://www.tencousinsbrickoven.com/contact/,Gift Cards,Contact,MA,02790,restaurant
US Pizza & Grill,"1856 Pleasant St, Fall River, MA 02723",Pizza,Fall River,,http://usapizzangrill.com/,http://usapizzangrill.com/Menus,http://usapizzangrill.com/Gift,http://usapizzangrill.com/Contact,Gift Certificate ,Contact Us ,MA,02723,restaurant
Four Corners Grille,"3841 Main Rd, Tiverton, RI 02878",American,Tiverton,,http://www.4cornersgrille.com/,,https://swipeit.com/product/610/four-corners-grille,http://www.4cornersgrille.com/Pages/ContactUs.aspx,Gift Cards,Contact Us,RI,02878,restaurant
Cupcake Mojo,"644 Middle St, Weymouth, MA 02189",Caterer,Weymouth,,http://www.cupcakemojo.com/,http://places.singleplatform.com/cupcake-mojo/menu?ref=google,https://squareup.com/gift/879KD8ASMGNPG/order,,Order e-Gift Card,,MA,02189,restaurant
LUCIE drink  dine,"120 Huntington Ave, Boston, MA 02116",Restaurant,Boston,,http://www.luciebackbay.com/,http://www.luciebackbay.com/,http://www.luciebackbay.com/giftcards,,Gift Cards,,MA,02116,restaurant
Lucia Ristorante  Winchester,"13 Mt Vernon St, Winchester, MA 01890",Restaurant,Winchester,Neighborhood fixture for family-style Italian fare serves classic dishes amid old-country decor.,http://luciawinchester.com/,https://static1.squarespace.com/static/53ca9851e4b0207d2957b119/t/58091a05cd0f687a0365bfe7/1476991494530/Winchester+Dinner.pdf,https://www.toasttab.com/ristorante-lucia-winchester/giftcards,http://luciawinchester.com/contact,Gift Cards,Contact,MA,01890,restaurant
Maine Fish Market & Restaurant,"60 Bridge St, East Windsor, CT 06088",Seafood,East Windsor,Fresh seafood retail counter & traditional New England seafood restaurant in a 1780s building.,http://www.mainefishmarket.com/,http://mainefishmarket.com/wp-content/uploads/2016/02/Lunch-Menu-2015.pdf,https://mainefishmarket.com/gift-cards/,https://mainefishmarket.com/contact-2/,Gift Cards,Contact,CT,06088,restaurant
Sofia's Restaurant & Pizzeria,"136 Prospect Hill Rd, East Windsor, CT 06088",Italian,East Windsor,"Easygoing neighborhood standby for classic Italian-American fare, including plenty of pasta & pizza.",http://www.sofiasrestaurant.com/,http://www.sofiasrestaurant.com/menus/main-menu/,https://swipeit.com/product/1509/sofias-restaurant,https://www.sofiasrestaurantct.com/contact-us/,Gift Cards,Contact us,CT,06088,restaurant
Giovanni's Pizza Restaurant Bar & Lounge,"160 Broad St, Windsor, CT 06095",Grill,Windsor,,http://giovannispizzact.com/,http://giovannispizzact.com/Menus,http://giovannispizzact.com/Gift,http://giovannispizzact.com/Contact,Gift Certificate ,Contact Us ,CT,06095,restaurant
Pizza Rama,"645 Poquonock Ave, Windsor, CT 06095",Pizza,Windsor,"Modest, counter-serve Italian joint offering pizza, wings & salads plus outdoor seating.",https://pizzaramact.com/,http://pizzaramact.com/,https://pizzaramact.com/Gift,https://pizzaramact.com/Contact,Gift Certificate ,Contact Us ,CT,06095,restaurant
Adriana,"19 Main St, Winthrop, MA 02152",Bar,Winthrop,"Cozy, rustic-industrial–style cafe with waterfront views offering coffee, bagels, pastries & more.",http://adrianacafe.com/,,https://squareup.com/gift/QF0H9YC01K9FP/order,,Gift Cards,,MA,02152,restaurant
Pressed Cafe,"200 District Ave, Burlington, MA 01803",Restaurant,Burlington,"Stylish, contemporary cafe serving coffee, raw juices & smoothies, plus panini & other light fare.",http://www.pressedcafe.com/,http://www.pressedcafe.com/menu-1/,https://www.instagram.com/p/B-o6aFqggKW/,http://www.pressedcafe.com/contact,"

","
                Contact
              ",MA,01803,restaurant
Boomers Sub & Deli,"93 Highland St #2724, Worcester, MA 01609",Deli,Worcester,,http://www.boomerspizzeria.com/,http://places.singleplatform.com/boomers-sub--deli/menu?ref=google,https://boomerspizzeria.com/gift-cards/,https://boomerspizzeria.com?storeUrl=https://worcester.boomerspizzeria.com/contact,Gift Cards,Contact,MA,01609,restaurant
Still & Stir,"90 Commercial St, Worcester, MA 01608",Restaurant,Worcester,,https://www.stillandstir.com/,,https://www.nichehospitality.com/gift-cards/,https://www.stillandstir.com/contactus,"
        Gift Cards
      ","
            Contact Us
          ",MA,01608,restaurant
